Tweet ID,Entity,Wikidata Result,Neighbor ID,Neighbor Label,Is Fake News
524979668282519552,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q15982450,music streaming,rumor
524979668282519552,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q17145608,Wild Dog,rumor
524979668282519552,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q1256977,3,rumor
524979668282519552,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q5462225,Flower of Evil,rumor
524979668282519552,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q10397298,3,rumor
524979668282519552,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q30,United States of America,rumor
524979668282519552,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q16567,Columbus,rumor
524979668282519552,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q41253,movie theater,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q7325,Jewish people,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q114946518,Motif-Index of Folk-Literature,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q123476624,musician,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q8425,society,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q170826,Irish people,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q1471505,Irish mythology,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q1697305,narrative motif,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q2995443,folklore motif,rumor
524980219749597185,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q3127709,harpist,rumor
524980504324358144,canada,Entity found: canada with ID: Q1031920,http://www.wikidata.org/entity/Q1302471,unit of volume,rumor
524980504324358144,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
524980504324358144,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q20,Norway,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q8341,jazz,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q482994,album,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q37073,pop music,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q12004086,Susanna and the Magical Orchestra,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q15982450,music streaming,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q17145608,Wild Dog,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q1256977,3,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q5462225,Flower of Evil,rumor
524981223291383809,3,Entity found: 3 with ID: Q16823691,http://www.wikidata.org/entity/Q10397298,3,rumor
524981223291383809,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q30,United States of America,rumor
524981223291383809,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q16567,Columbus,rumor
524981223291383809,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q41253,movie theater,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524981436252950528,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524981689781870593,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1860,English,rumor
524981689781870593,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1189745,gender neutrality in languages with gendered third-person pronouns,rumor
524981689781870593,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q67372837,impersonal,rumor
524981689781870593,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q36224,pronoun,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524981689781870593,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524982066564567040,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524982531075371008,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1860,English,rumor
524982531075371008,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1189745,gender neutrality in languages with gendered third-person pronouns,rumor
524982531075371008,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q67372837,impersonal,rumor
524982531075371008,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q36224,pronoun,rumor
524982531075371008,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q30,United States of America,rumor
524982531075371008,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q16567,Columbus,rumor
524982531075371008,2,Entity found: Flicker's East Cinema Pub with ID: Q43160434,http://www.wikidata.org/entity/Q41253,movie theater,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524982699220803586,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524983050187579393,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1860,English,rumor
524983050187579393,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1189745,gender neutrality in languages with gendered third-person pronouns,rumor
524983050187579393,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q67372837,impersonal,rumor
524983050187579393,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q36224,pronoun,rumor
524983146266505216,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q7187,gene,rumor
524983146266505216,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q130888,Drosophila melanogaster,rumor
524983366261936130,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q7187,gene,rumor
524983366261936130,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q130888,Drosophila melanogaster,rumor
524983581983375360,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1860,English,rumor
524983581983375360,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1189745,gender neutrality in languages with gendered third-person pronouns,rumor
524983581983375360,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q67372837,impersonal,rumor
524983581983375360,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q36224,pronoun,rumor
524984773211860994,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q7187,gene,rumor
524984773211860994,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q130888,Drosophila melanogaster,rumor
524984773211860994,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q7187,gene,rumor
524984773211860994,1,Entity found: anon-10Ai with ID: Q29711058,http://www.wikidata.org/entity/Q130888,Drosophila melanogaster,rumor
524985325190656000,white house,Entity found: bunker II with ID: Q81852291,http://www.wikidata.org/entity/Q25391961,gas chamber,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q7325,Jewish people,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q114946518,Motif-Index of Folk-Literature,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q123476624,musician,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q8425,society,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q170826,Irish people,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q1471505,Irish mythology,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q1697305,narrative motif,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q2995443,folklore motif,rumor
524985325190656000,harper,Entity found: harper with ID: Q123477232,http://www.wikidata.org/entity/Q3127709,harpist,rumor
524987432656453632,todays,Entity found: L3283-F2 with ID: L3283-F2,http://www.wikidata.org/entity/Q146786,plural,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524988712367955970,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524988712367955970,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1860,English,rumor
524988712367955970,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q1189745,gender neutrality in languages with gendered third-person pronouns,rumor
524988712367955970,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q67372837,impersonal,rumor
524988712367955970,one,Entity found: L38519 with ID: L38519,http://www.wikidata.org/entity/Q36224,pronoun,rumor
524988712367955970,three,Entity found: L348644-S1 with ID: L348644-S1,http://www.wikidata.org/entity/Q201,3,rumor
524990163446140928,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
524990163446140928,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
524990163446140928,three,Entity found: L348644-S1 with ID: L348644-S1,http://www.wikidata.org/entity/Q201,3,rumor
524991576163250176,three,Entity found: L348644-S1 with ID: L348644-S1,http://www.wikidata.org/entity/Q201,3,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524995771587108864,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
524996383120818176,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
524998906799988736,white house,Entity found: bunker II with ID: Q81852291,http://www.wikidata.org/entity/Q25391961,gas chamber,rumor
525001895631654912,tonight,Entity found: L7151 with ID: L7151,http://www.wikidata.org/entity/Q1860,English,rumor
525001895631654912,tonight,Entity found: L7151 with ID: L7151,http://www.wikidata.org/entity/Q1084,noun,rumor
525001895631654912,war memorial,Entity found: war memorial with ID: Q86681558,http://www.wikidata.org/entity/Q183,Germany,rumor
525001895631654912,war memorial,Entity found: war memorial with ID: Q86681558,http://www.wikidata.org/entity/Q689996,Hohe Börde,rumor
525001895631654912,war memorial,Entity found: war memorial with ID: Q86681558,http://www.wikidata.org/entity/Q706330,Bornstedt,rumor
525001895631654912,war memorial,Entity found: war memorial with ID: Q86681558,http://www.wikidata.org/entity/Q575759,war memorial,rumor
525003468659228672,todays,Entity found: L3283-F2 with ID: L3283-F2,http://www.wikidata.org/entity/Q146786,plural,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525008613392515073,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525013278343581696,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525017500061536258,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525019752507658240,canada,Entity found: canada with ID: Q1031920,http://www.wikidata.org/entity/Q1302471,unit of volume,rumor
525022663102963712,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525022663102963712,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525022700923019264,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525022700923019264,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525023057526947840,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525023858831523841,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525023858831523841,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525023858831523841,rip,Entity found: L15701 with ID: L15701,http://www.wikidata.org/entity/Q1860,English,rumor
525023858831523841,rip,Entity found: L15701 with ID: L15701,http://www.wikidata.org/entity/Q1084,noun,rumor
525023912221212672,canada,Entity found: canada with ID: Q1031920,http://www.wikidata.org/entity/Q1302471,unit of volume,rumor
525024066152169473,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525024066152169473,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525024066152169473,argyll,Entity found: argyll with ID: Q97155159,http://www.wikidata.org/entity/Q987767,physical container,rumor
525024181218725888,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525024181218725888,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525024518713397249,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525024518713397249,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525026715123601408,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1860,English,rumor
525026715123601408,today,Entity found: L3283 with ID: L3283,http://www.wikidata.org/entity/Q1084,noun,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525027317551079424,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525027539845410816,canada,Entity found: canada with ID: Q1031920,http://www.wikidata.org/entity/Q1302471,unit of volume,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
525028171549523971,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q20103697,Watercraft types,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q171529,canoe,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q213934,canoeing and kayaking,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q239617,dinghy,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q1507442,human-powered vehicle,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q16103215,boat type,rumor
525028734991343617,canadian,Entity found: Canadian canoe with ID: Q350709,http://www.wikidata.org/entity/Q18819657,skin boat,rumor
